ga,bmi,age,ivf,gc,weight,height,pred_y
23.67088607594937,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10517489108216088
23.860759493670887,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10711817656934691
24.050632911392405,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10911050184819977
24.240506329113927,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11115311633589513
24.430379746835442,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11324729644192985
24.620253164556964,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11539471612340728
24.810126582278482,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11760205485174988
25.0,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11987992568049431
10.0,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.03574372523340015
10.189873417721518,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.037871952249165716
10.379746835443038,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.04012162405027674
10.569620253164556,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.04249902806196439
10.759493670886076,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.04501069915671609
10.949367088607595,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.047663419628214805
11.139240506329115,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05037754520227578
11.329113924050633,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05291998241591678
11.518987341772153,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.055257870505781986
11.708860759493671,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.057374590977324204
11.89873417721519,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.05925880344376947
12.08860759493671,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.060904355859541084
12.278481012658228,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06231004505678432
12.468354430379748,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0634792574883241
12.658227848101266,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0644195207002346
12.848101265822784,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06514199500388057
13.037974683544304,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06566093256456222
13.227848101265824,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06599312809381425
13.417721518987342,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06615738187545621
13.60759493670886,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06617399224700728
13.79746835443038,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06606429110463191
13.987341772151899,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06585023265058311
14.177215189873419,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06555404256134906
14.367088607594937,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06519793209282769
14.556962025316455,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0648038794014218
14.746835443037975,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06439347857430254
14.936708860759495,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06398785554193802
15.126582278481013,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06360764919483283
15.316455696202532,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06327305564035442
15.50632911392405,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06300393346149608
15.69620253164557,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06281567911249471
15.88607594936709,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06270825792844907
16.075949367088608,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0626784152519373
16.265822784810126,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06272317693944328
16.455696202531648,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06283981633440287
16.645569620253166,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06302582362299855
16.835443037974684,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06327887727651449
17.025316455696203,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06359681731742381
17.21518987341772,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06397762017705987
17.405063291139243,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06441937494101832
17.59493670886076,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06492026080463419
17.78481012658228,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0654785255852353
17.974683544303797,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06609246516063468
18.164556962025316,28.370107971350727,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.06676040372469626
